Title,Manufacturer,Price,Code,Warranty,Link,Category,Description,Image,Store
ASUS PRIME B760M-PLUS Intel B760 LGA 1700 micro ATX,ASUS,11990, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b760m-plus-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/20e94306-b8cc-4546-aad1-783f15952958/20e94306-b8cc-4546-aad1-783f15952958.jpeg?w=190,Zhirafa50
ASUS PRIME B760M-A D4-CSM Intel B760 LGA 1700 micro ATX,ASUS,9890, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b760m-a-d4-csm-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/7b50a130-6be1-4ff6-a31d-c76bcdd7a0d3/7b50a130-6be1-4ff6-a31d-c76bcdd7a0d3.jpeg?w=190,Zhirafa50
ASUS ROG STRIX Z790-A Gaming WiFi II Intel Z790 LGA 1700 ATX,ASUS,27290, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-z790-a-gaming-wifi-ii-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/206e63a2-05cd-47b4-89d9-6c3d57ef1017/206e63a2-05cd-47b4-89d9-6c3d57ef1017.jpeg?w=190,Zhirafa50
ASUS ROG STRIX Z790-E Gaming WiFi II,ASUS,37890, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-z790-e-gaming-wifi-ii-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/9815c1ba-3368-441b-b093-f676c5c49a9f/9815c1ba-3368-441b-b093-f676c5c49a9f.jpeg?w=190,Zhirafa50
ASUS ROG MAXIMUS Z790 APEX ENCORE Intel Z790 LGA 1700 ATX,ASUS,51490, , ,https://gjirafa50.mk/pllake-ame-asus-rog-maximus-z790-apex-encore-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/760b25f7-c505-4947-9a7b-e026f3c4c177/760b25f7-c505-4947-9a7b-e026f3c4c177.jpeg?w=190,Zhirafa50
ASUS ROG MAXIMUS Z790 DARK HERO Intel Z790 LGA 1700 ATX,ASUS,48990, , ,https://gjirafa50.mk/pllake-ame-asus-rog-maximus-z790-dark-hero-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e11e659f-93b7-47eb-8717-86549f474e96/e11e659f-93b7-47eb-8717-86549f474e96.jpeg?w=190,Zhirafa50
ASUS PRO H610M-C D4-CSM Intel H610 LGA 1700 micro ATX,ASUS,9190, , ,https://gjirafa50.mk/pllake-ame-asus-pro-h610m-c-d4-csm-intel-h610-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/f0871a3c-e55c-4f6a-a05f-c40a0f65e923/f0871a3c-e55c-4f6a-a05f-c40a0f65e923.jpeg?w=190,Zhirafa50
ASUS PRIME H610M-R D4 Intel H610 LGA 1700 micro ATX,ASUS,5690, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h610m-r-d4-intel-h610-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8dd2fd21-40ff-47b0-981a-c1ae9831fbb7/8dd2fd21-40ff-47b0-981a-c1ae9831fbb7.jpeg?w=190,Zhirafa50
ASUS ROG STRIX B760-I Gaming WiFi Intel B760 LGA 1700 mini ITX,ASUS,15290, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-b760-i-gaming-wifi-intel-b760-lga-1700-mini-itx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6b789f2a-669f-453a-9737-166c9c13fba3/6b789f2a-669f-453a-9737-166c9c13fba3.jpeg?w=190,Zhirafa50
ASUS PRIME B760M-A WiFi D4 Intel B760 LGA 1700 micro ATX,ASUS,9590, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b760m-a-wifi-d4-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/76e07efe-af57-40b1-b741-daf4f29d62d7/76e07efe-af57-40b1-b741-daf4f29d62d7.jpeg?w=190,Zhirafa50
ASUS PRIME B760-PLUS D4 Intel B760 LGA 1700 ATX,ASUS,9390, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b760-plus-d4-intel-b760-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c4fe4375-6448-4484-98d2-d29ea2e4f75d/c4fe4375-6448-4484-98d2-d29ea2e4f75d.jpeg?w=190,Zhirafa50
ASUS TUF Gaming B760-PLUS WiFi D4 Intel B760 LGA 1700 ATX,ASUS,11590, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b760-plus-wifi-d4-intel-b760-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/991ab91e-6406-4e9b-a0e4-def94ff1b065/991ab91e-6406-4e9b-a0e4-def94ff1b065.jpeg?w=190,Zhirafa50
ASUS PRIME Z790-P Intel Z790 LGA 1700 ATX,ASUS,16090, , ,https://gjirafa50.mk/pllake-ame-asus-prime-z790-p-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8824f60e-c0c5-44f2-aecb-cf9b6c08a333/8824f60e-c0c5-44f2-aecb-cf9b6c08a333.jpeg?w=190,Zhirafa50
ASUS ROG STRIX Z790-I Gaming WiFi Intel Z790 LGA 1700 mini ITX,ASUS,31890, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-z790-i-gaming-wifi-intel-z790-lga-1700-mini-itx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/4bc855f8-2bb4-4054-9f77-436625cc317e/4bc855f8-2bb4-4054-9f77-436625cc317e.jpeg?w=190,Zhirafa50
ASUS PRIME H610M-K D4 Intel H610 LGA 1700 micro ATX,ASUS,5890, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h610m-k-d4-intel-h610-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/96e2a4a9-06b2-460c-9a1b-94213bc00283/96e2a4a9-06b2-460c-9a1b-94213bc00283.jpeg?w=190,Zhirafa50
ASRock B760M-H2/M.2,ASRock,7590, , ,https://gjirafa50.mk/matichna-plocha-asrock-b760m-h2m2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/4d1572be-3b57-43f3-a8a1-fa98f6ec3ef0/4d1572be-3b57-43f3-a8a1-fa98f6ec3ef0.jpeg?w=190,Zhirafa50
Asrock Z790 Riptide WiFi Intel Z790 LGA 1700 ATX,Intel,17690, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-riptide-wifi-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/39fb06db-9285-463b-9be6-d6243f8fa8a3/39fb06db-9285-463b-9be6-d6243f8fa8a3.jpeg?w=190,Zhirafa50
Asrock B760M PG Riptide Intel B760 LGA 1700 micro ATX,Intel,10590, , ,https://gjirafa50.mk/pllake-ame-asrock-b760m-pg-riptide-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/b620981b-93f0-4c79-aeef-2b6f600e53b2/b620981b-93f0-4c79-aeef-2b6f600e53b2.jpeg?w=190,Zhirafa50
Asrock B760M-HDV/M.2 D4 Intel B760 LGA 1700 micro ATX,Intel,7090, , ,https://gjirafa50.mk/pllake-ame-asrock-b760m-hdvm2-d4-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/2b270f7a-f41c-4870-9a7d-4d7587220711/2b270f7a-f41c-4870-9a7d-4d7587220711.jpeg?w=190,Zhirafa50
Asrock B760M PG SONIC WiFi Intel B760 LGA 1700 micro ATX,Intel,10890, , ,https://gjirafa50.mk/pllake-ame-asrock-b760m-pg-sonic-wifi-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1f3e9b64-9309-434d-a364-771b138ecb9e/1f3e9b64-9309-434d-a364-771b138ecb9e.jpeg?w=190,Zhirafa50
Asrock Z790M-ITX WiFi Intel Z790 LGA 1700 mini ITX,Intel,14590, , ,https://gjirafa50.mk/pllake-ame-asrock-z790m-itx-wifi-intel-z790-lga-1700-mini-itx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/cfe90dcc-c0d2-4c64-bd80-9c5b8016628a/cfe90dcc-c0d2-4c64-bd80-9c5b8016628a.jpeg?w=190,Zhirafa50
Asrock Z790M PG Lightning/D4 Intel Z790 LGA 1700 micro ATX,Intel,12790, , ,https://gjirafa50.mk/pllake-ame-asrock-z790m-pg-lightningd4-intel-z790-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/030a3e67-6bb8-4906-b8fb-01481265b6f8/030a3e67-6bb8-4906-b8fb-01481265b6f8.jpeg?w=190,Zhirafa50
Asrock Z790 Pro RS Intel Z790 LGA 1700 ATX,Intel,15690, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-pro-rs-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e3bcaf44-d8c9-4906-9f40-123cc09a24db/e3bcaf44-d8c9-4906-9f40-123cc09a24db.jpeg?w=190,Zhirafa50
Asrock B650M PG Lightning AMD B650 Socket AM5 micro ATX,AMD,9990, , ,https://gjirafa50.mk/pllake-ame-asrock-b650m-pg-lightning-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/0ce8819b-e997-4122-a34b-4b2087382cf0/0ce8819b-e997-4122-a34b-4b2087382cf0.jpeg?w=190,Zhirafa50
Asrock A620M-HDV/M.2 AMD A620 Socket AM5 micro ATX,AMD,7590, , ,https://gjirafa50.mk/pllake-ame-asrock-a620m-hdvm2-amd-a620-socket-am5-micro-atx-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8faaba6b-3ac4-47c8-a683-c08e7b2f6125/8faaba6b-3ac4-47c8-a683-c08e7b2f6125.jpeg?w=190,Zhirafa50
Asrock B450M Pro4 R2.0 AMD B450 Socket AM4 micro ATX,AMD,5990, , ,https://gjirafa50.mk/pllake-ame-asrock-b450m-pro4-r20-amd-b450-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/9e09869b-8fda-4c24-ac59-079af16a2fb2/9e09869b-8fda-4c24-ac59-079af16a2fb2.jpeg?w=190,Zhirafa50
ASUS TUF Gaming A620M-PLUS WiFi AMD A620 Socket AM5 micro ATX,ASUS,10790, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-a620m-plus-wifi-amd-a620-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8aa0487b-7a3f-4798-8381-c7bf80288c20/8aa0487b-7a3f-4798-8381-c7bf80288c20.jpeg?w=190,Zhirafa50
Asrock B450 Pro4 R2.0 Socket AM4 ATX AMD B450,AMD,6790, , ,https://gjirafa50.mk/pllake-ame-asrock-b450-pro4-r20-socket-am4-atx-amd-b450,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/3c00defe-9df4-49b0-a3be-0d8daf81c4fe/3c00defe-9df4-49b0-a3be-0d8daf81c4fe.jpeg?w=190,Zhirafa50
Asrock WRX90 WS EVO AMD WRX90 Socket sTR5 EEB,AMD,72190, , ,https://gjirafa50.mk/pllake-ame-asrock-wrx90-ws-evo-amd-wrx90-socket-str5-eeb,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8aff4074-e680-4936-94ab-2b9b26d215e4/8aff4074-e680-4936-94ab-2b9b26d215e4.jpeg?w=190,Zhirafa50
Asrock A520M Pro4 Socket AM4 micro ATX, ,6490, , ,https://gjirafa50.mk/pllake-ame-asrock-a520m-pro4-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/09abdbe0-e430-4432-a80b-ba403eed41e7/09abdbe0-e430-4432-a80b-ba403eed41e7.jpeg?w=190,Zhirafa50
Asrock B550 PG Riptide AMD B550 Socket AM4 ATX,AMD,9790, , ,https://gjirafa50.mk/pllake-ame-asrock-b550-pg-riptide-amd-b550-socket-am4-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6b8190c3-1c7e-4277-b4da-a4ff78464509/6b8190c3-1c7e-4277-b4da-a4ff78464509.jpeg?w=190,Zhirafa50
Asrock B550M Pro4 Socket AM4 micro ATX AMD B550,AMD,8190, , ,https://gjirafa50.mk/pllake-ame-asrock-b550m-pro4-socket-am4-micro-atx-amd-b550,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ce7e2570-b292-441a-bec8-9b006c6e4755/ce7e2570-b292-441a-bec8-9b006c6e4755.jpeg?w=190,Zhirafa50
ASUS ProArt X570-CREATOR WiFi AMD X570 Socket AM4 ATX,ASUS,30090, , ,https://gjirafa50.mk/pllake-ame-asus-proart-x570-creator-wifi-amd-x570-socket-am4-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d47dfa19-8408-49dd-a7d2-d0336c1902f5/d47dfa19-8408-49dd-a7d2-d0336c1902f5.jpeg?w=190,Zhirafa50
Gigabyte H510M H V2,Gigabyte,5490, , ,https://gjirafa50.mk/pllake-ame-gigabyte-h510m-h-v2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/aaa090b4-45f9-41c7-b1c0-cdebe613cbcd/aaa090b4-45f9-41c7-b1c0-cdebe613cbcd.jpeg?w=190,Zhirafa50
Gigabyte Z790 AORUS ELITE AX ICE,Gigabyte,19590, , ,https://gjirafa50.mk/pllake-ame-gigabyte-z790-aorus-elite-ax-ice,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/088c78a9-5bd8-4a20-8046-79079a31a416/088c78a9-5bd8-4a20-8046-79079a31a416.jpeg?w=190,Zhirafa50
Gigabyte Z790 UD,Gigabyte,14290, , ,https://gjirafa50.mk/matichna-plocha-gigabyte-z790-ud,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c7f44d19-5c97-4be4-8fe8-1f484e6657a7/c7f44d19-5c97-4be4-8fe8-1f484e6657a7.jpeg?w=190,Zhirafa50
Gigabyte Z790 UD AX,Gigabyte,15990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-z790-ud-ax,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/dc94c500-577e-4364-a8df-cad108a888fd/dc94c500-577e-4364-a8df-cad108a888fd.jpeg?w=190,Zhirafa50
Gigabyte B650M AORUS ELITE AX,Gigabyte,14890, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b650m-aorus-elite-ax,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/b3357873-4535-4446-a013-cb351144cbf1/b3357873-4535-4446-a013-cb351144cbf1.jpeg?w=190,Zhirafa50
Gigabyte B650M Gaming X AX (rev. 1.x) AMD B650 Socket AM5 micro ATX,Gigabyte,12190, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b650m-gaming-x-ax-rev-1x-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/39603803-8dfd-4175-a7d7-f1187a82136f/39603803-8dfd-4175-a7d7-f1187a82136f.jpeg?w=190,Zhirafa50
Gigabyte A520I AC AMD A520 Socket AM4 mini ITX,Gigabyte,7990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-a520i-ac-amd-a520-socket-am4-mini-itx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ebed4465-b1a0-4dc9-9bfd-51b3cd1149fb/ebed4465-b1a0-4dc9-9bfd-51b3cd1149fb.jpeg?w=190,Zhirafa50
Gigabyte B550M K 1.0 AMD B550 Socket AM4 micro ATX,Gigabyte,7090, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b550m-k-10-amd-b550-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6ebf46c0-380c-48f8-90ba-f2e6c57edd25/6ebf46c0-380c-48f8-90ba-f2e6c57edd25.jpeg?w=190,Zhirafa50
Gigabyte B450M K (rev. 1.0) AMD B450 Socket AM4 micro ATX,Gigabyte,5190, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b450m-k-rev-10-amd-b450-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/cfefb240-8159-4468-9fba-0f760b98c4fb/cfefb240-8159-4468-9fba-0f760b98c4fb.jpeg?w=190,Zhirafa50
MSI PRO H610M-G Intel H610 LGA 1700 micro ATX,MSI,7690, , ,https://gjirafa50.mk/pllake-ame-msi-pro-h610m-g-intel-h610-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d8271b04-e7cb-4891-8cbf-687ff0f71658/d8271b04-e7cb-4891-8cbf-687ff0f71658.jpeg?w=190,Zhirafa50
MSI PRO B760M-P Intel B760 LGA 1700 micro ATX,MSI,8990, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b760m-p-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/70e5db1f-e7ce-4f51-a29e-d3b3d575cb18/70e5db1f-e7ce-4f51-a29e-d3b3d575cb18.jpeg?w=190,Zhirafa50
MSI B760M Gaming PLUS WiFi Intel B760 LGA 1700 micro ATX,MSI,11190, , ,https://gjirafa50.mk/pllake-ame-msi-b760m-gaming-plus-wifi-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ce3a5a5f-62e9-4537-97ef-4c9798a9afb4/ce3a5a5f-62e9-4537-97ef-4c9798a9afb4.jpeg?w=190,Zhirafa50
MSI PRO B760-P WiFi DDR4 LGA 1700 ATX,MSI,10590, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b760-p-wifi-ddr4-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/005526d3-5e4a-4cdc-9228-cf88670a6ef1/005526d3-5e4a-4cdc-9228-cf88670a6ef1.jpeg?w=190,Zhirafa50
MSI MAG Z790 TOMAHAWK WiFi Intel Z790 LGA 1700 ATX,MSI,17790, , ,https://gjirafa50.mk/pllake-ame-msi-mag-z790-tomahawk-wifi-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e9c79f87-2cd3-4c13-9e2f-aa95dd9be8e1/e9c79f87-2cd3-4c13-9e2f-aa95dd9be8e1.jpeg?w=190,Zhirafa50
MSI B550M PRO-VDH WiFi AMD B550 Socket AM4 micro ATX,MSI,8290, , ,https://gjirafa50.mk/pllake-ame-msi-b550m-pro-vdh-wifi-amd-b550-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/03aed06b-89c0-4c1f-91dd-20f19ae662f1/03aed06b-89c0-4c1f-91dd-20f19ae662f1.jpeg?w=190,Zhirafa50
MSI X670E Gaming PLUS WiFi AMD X670 Socket AM5 ATX,MSI,17890, , ,https://gjirafa50.mk/pllake-ame-msi-x670e-gaming-plus-wifi-amd-x670-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c0af170a-8013-413a-a14e-5273e5f16300/c0af170a-8013-413a-a14e-5273e5f16300.jpeg?w=190,Zhirafa50
MSI PRO B650M-B AMD B650 Socket AM5 micro ATX,MSI,8290, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b650m-b-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/995719cd-5fa0-41d5-895a-eb8ec40d0c44/995719cd-5fa0-41d5-895a-eb8ec40d0c44.jpeg?w=190,Zhirafa50
MSI MAG X670E TOMAHAWK WiFi AMD X670 Socket AM5 ATX,MSI,20590, , ,https://gjirafa50.mk/pllake-ame-msi-mag-x670e-tomahawk-wifi-amd-x670-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/9dde6ba0-39a9-4788-b6c6-0e9a4c89cefe/9dde6ba0-39a9-4788-b6c6-0e9a4c89cefe.jpeg?w=190,Zhirafa50
MSI PRO B650M-A WiFi AMD B650 Socket AM5 micro ATX,MSI,13090, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b650m-a-wifi-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a6986f48-09af-4a29-8c53-26cdb120bbcc/a6986f48-09af-4a29-8c53-26cdb120bbcc.jpeg?w=190,Zhirafa50
MSI MAG B650 Tomahawk WiFi AMD B650 Socket AM5 ATX,MSI,14490, , ,https://gjirafa50.mk/pllake-ame-msi-mag-b650-tomahawk-wifi-amd-b650-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6b4be25b-144c-484b-b0c5-7c40bed81880/6b4be25b-144c-484b-b0c5-7c40bed81880.jpeg?w=190,Zhirafa50
MSI B650 Gaming PLUS WiFi AMD B650 Socket AM5 ATX,MSI,12490, , ,https://gjirafa50.mk/pllake-ame-msi-b650-gaming-plus-wifi-amd-b650-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/990d1ad7-846b-4a81-a970-6359cb1dbb45/990d1ad7-846b-4a81-a970-6359cb1dbb45.jpeg?w=190,Zhirafa50
MSI B550M PRO-VDH AMD B550 Socket AM4 micro ATX,MSI,7690, , ,https://gjirafa50.mk/pllake-ame-msi-b550m-pro-vdh-amd-b550-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/00f8e66f-86e1-4bf0-90d2-d46ad6949cae/00f8e66f-86e1-4bf0-90d2-d46ad6949cae.jpeg?w=190,Zhirafa50
Biostar B650MT AMD B650 Socket AM5 micro ATX,AMD,7390, , ,https://gjirafa50.mk/pllake-ame-biostar-b650mt-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/937f74bb-f945-4475-aff7-563cde0eb597/937f74bb-f945-4475-aff7-563cde0eb597.jpeg?w=190,Zhirafa50
Biostar B550MX/E PRO AMD B550 Socket AM4 micro ATX,AMD,6990, , ,https://gjirafa50.mk/pllake-ame-biostar-b550mxe-pro-amd-b550-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/2cfa8b5d-b488-4c70-9fa1-3b57462a91a0/2cfa8b5d-b488-4c70-9fa1-3b57462a91a0.jpeg?w=190,Zhirafa50
ASRock B650M-HDV/M.2 - AMD B650,ASRock,9190, , ,https://gjirafa50.mk/pllake-ame-asrock-b650m-hdvm2-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c84695c6-fe05-4538-a397-2cfd8c94057b/c84695c6-fe05-4538-a397-2cfd8c94057b.jpeg?w=190,Zhirafa50
ASRock B550 Phantom Gaming 4 - AMD B550 Матична плоча,ASRock,7690, , ,https://gjirafa50.mk/pllake-ame-asrock-b550-phantom-gaming-4-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/7e85aa08-6f80-4268-aab8-c71905e2b6c1/7e85aa08-6f80-4268-aab8-c71905e2b6c1.jpeg?w=190,Zhirafa50
MSI B550-A PRO - AMD B550 Матична плоча,MSI,8590, , ,https://gjirafa50.mk/pllake-ame-msi-b550-a-pro-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/2f52c535-6ed0-4780-8fb5-1f98482586aa/2f52c535-6ed0-4780-8fb5-1f98482586aa.jpeg?w=190,Zhirafa50
MSI B550M PRO-VDH WIFI - AMD B550,MSI,8790, , ,https://gjirafa50.mk/pllake-ame-msi-b550m-pro-vdh-wifi-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/06f6c4b4-fa99-4bc3-a06d-81939e673436/06f6c4b4-fa99-4bc3-a06d-81939e673436.jpeg?w=190,Zhirafa50
ASUS TUF GAMING Матична плоча B450-PLUS II - AMD B450,ASUS,8290, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b450-plus-ii-amd-b450-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5af340b0-b3de-4f74-8e96-c4323dd5ad2d/5af340b0-b3de-4f74-8e96-c4323dd5ad2d.jpeg?w=190,Zhirafa50
Asus PRIME H510M-A, ,8190, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h510m-a-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ab33216c-5329-4219-b2a0-6af5496fbb91/ab33216c-5329-4219-b2a0-6af5496fbb91.jpeg?w=190,Zhirafa50
ASUS PRO WS WRX80E-SAGE SE WIFI - AMD WRX80,ASUS,73490, , ,https://gjirafa50.mk/pllake-ame-asus-pro-ws-wrx80e-sage-se-wifi-amd-wrx80-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a45f0c64-32e3-41b5-ab51-41ef37397476/a45f0c64-32e3-41b5-ab51-41ef37397476.jpeg?w=190,Zhirafa50
ASUS PRIME H610M-A WIFI D4 - Intel H610,ASUS,8590, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h610m-a-wifi-d4-intel-h610-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/db9975ab-72e6-4996-9005-798c748747e6/db9975ab-72e6-4996-9005-798c748747e6.jpeg?w=190,Zhirafa50
ASUS ROG STRIX X670E-E GAMING WIFI - AMD X670,ASUS,41190, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-x670e-e-gaming-wifi-amd-x670-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/07c92599-561e-4d13-8a59-6b1ea11a737b/07c92599-561e-4d13-8a59-6b1ea11a737b.jpeg?w=190,Zhirafa50
ASUS ROG STRIX X670E-F GAMING WIFI - AMD X670,ASUS,29490, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-x670e-f-gaming-wifi-amd-x670-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d1070353-7f38-4105-8cdf-6ca4517dbd17/d1070353-7f38-4105-8cdf-6ca4517dbd17.jpeg?w=190,Zhirafa50
ASUS ROG STRIX Z790-A GAMING WIFI D4 (DDR4) - Intel Z790,ASUS,25890, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-z790-a-gaming-wifi-d4-ddr4-intel-z790-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/2b8f4123-9514-41c1-b251-945b0de31ec6/2b8f4123-9514-41c1-b251-945b0de31ec6.jpeg?w=190,Zhirafa50
ASUS ROG STRIX Z790-I GAMING WIFI - Intel Z790,ASUS,33090, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-z790-i-gaming-wifi-intel-z790-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/25a65866-9ca3-433a-9fc7-3e196d6b925c/25a65866-9ca3-433a-9fc7-3e196d6b925c.jpeg?w=190,Zhirafa50
GIGABYTE B650M GAMING X AX - AMD B650,AMD,13090, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b650m-gaming-x-ax-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d51cd853-1d05-4717-9aba-b38561f91e91/d51cd853-1d05-4717-9aba-b38561f91e91.jpeg?w=190,Zhirafa50
ASUS ROG STRIX B650E-I GAMING WIFI - AMD B650,ASUS,23990, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-b650e-i-gaming-wifi-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/dae04a68-fc7a-48a0-a898-6a9f7ba34067/dae04a68-fc7a-48a0-a898-6a9f7ba34067.jpeg?w=190,Zhirafa50
